Unnamed: 0,Region,Country,Year,Gender,Completion Rate for lower secondary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes","Gross intake ratio to the last grade of lower secondary general education,",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%)
621,SDG: Eastern and South-Eastern Asia,Myanmar,2018,male,48.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,61.7,68.735,9.68,2.16
622,SDG: Eastern and South-Eastern Asia,Myanmar,2019,female,54.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,86.21,9.82,2.14
623,SDG: Eastern and South-Eastern Asia,Myanmar,2019,male,49.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,91.87,9.82,2.14
624,SDG: Eastern and South-Eastern Asia,Myanmar,2020,female,56.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
625,SDG: Eastern and South-Eastern Asia,Myanmar,2020,male,50.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,4.1106463878327
626,SDG: Eastern and South-Eastern Asia,Philippines,2012,female,75.4,98.81,0.0,72.63083822296731,68.735,14.96826379542396,4.1106463878327
627,SDG: Eastern and South-Eastern Asia,Philippines,2012,male,59.4,96.89,0.0,72.63083822296731,68.735,14.96826379542396,4.1106463878327
628,SDG: Eastern and South-Eastern Asia,Philippines,2013,female,82.29,102.56,0.0,72.63083822296731,96.71,14.96826379542396,4.1106463878327
629,SDG: Eastern and South-Eastern Asia,Philippines,2013,male,61.5,101.31,0.0,72.63083822296731,95.85,14.96826379542396,4.1106463878327
630,SDG: Eastern and South-Eastern Asia,Philippines,2014,female,77.7,104.64,0.0,86.04,68.735,16.05,2.93
631,SDG: Eastern and South-Eastern Asia,Philippines,2014,male,61.4,104.11,0.0,76.27,68.735,16.05,2.93
632,SDG: Eastern and South-Eastern Asia,Philippines,2015,female,78.3,99.77,0.0,72.63083822296731,98.31,16.34,3.52
633,SDG: Eastern and South-Eastern Asia,Philippines,2015,male,62.3,100.32,0.0,72.63083822296731,98.09,16.34,3.52
634,SDG: Eastern and South-Eastern Asia,Philippines,2016,female,78.7,94.73,0.0,90.44,68.735,17.11,3.03
635,SDG: Eastern and South-Eastern Asia,Philippines,2016,male,62.9,95.6,0.0,80.11,68.735,17.11,3.03
636,SDG: Eastern and South-Eastern Asia,Philippines,2017,female,83.44,78.97,0.0,85.13,68.735,19.83,3.97
637,SDG: Eastern and South-Eastern Asia,Philippines,2017,male,73.94,82.34,0.0,71.73,68.735,19.83,3.97
638,SDG: Eastern and South-Eastern Asia,Philippines,2018,female,87.72,98.13,0.0,87.16,68.735,18.74,3.86
639,SDG: Eastern and South-Eastern Asia,Philippines,2018,male,74.86,101.42,0.0,74.32,68.735,18.74,3.86
640,SDG: Eastern and South-Eastern Asia,Philippines,2019,female,80.2,104.45,0.0,89.78,96.87,18.14,3.36
641,SDG: Eastern and South-Eastern Asia,Philippines,2019,male,63.4,105.73,0.0,76.85,95.38,18.14,3.36
642,SDG: Eastern and South-Eastern Asia,Philippines,2020,female,80.8,87.02,0.0,92.04,68.735,15.55,3.73
643,SDG: Eastern and South-Eastern Asia,Philippines,2020,male,63.8,90.82,0.0,79.07,68.735,15.55,3.73
684,SDG: Eastern and South-Eastern Asia,Thailand,2012,female,89.68,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,3.6
685,SDG: Eastern and South-Eastern Asia,Thailand,2012,male,81.14,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,14.96826379542396,3.6
686,SDG: Eastern and South-Eastern Asia,Thailand,2013,female,92.56,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,94.19,17.07,3.82
687,SDG: Eastern and South-Eastern Asia,Thailand,2013,male,80.04,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,96.25,17.07,3.82
688,SDG: Eastern and South-Eastern Asia,Thailand,2014,female,90.8,71.13,70.92,72.63083822296731,68.735,16.9,3.92
689,SDG: Eastern and South-Eastern Asia,Thailand,2014,male,81.0,69.99,67.76,72.63083822296731,68.735,16.9,3.92
690,SDG: Eastern and South-Eastern Asia,Thailand,2015,female,88.23,66.41,71.35,79.67,93.9,17.06,3.86
691,SDG: Eastern and South-Eastern Asia,Thailand,2015,male,77.36,70.76,68.23,77.78,95.77,17.06,3.86
692,SDG: Eastern and South-Eastern Asia,Thailand,2016,female,88.29,68.74,63.28,83.62,68.735,17.31,3.77
693,SDG: Eastern and South-Eastern Asia,Thailand,2016,male,78.11,69.45,65.87,76.22,68.735,17.31,3.77
694,SDG: Eastern and South-Eastern Asia,Thailand,2017,female,92.2,69.51,61.57,164.88,68.735,15.86,3.47
695,SDG: Eastern and South-Eastern Asia,Thailand,2017,male,82.7,70.87,64.47,188.36,68.735,15.86,3.47
696,SDG: Eastern and South-Eastern Asia,Thailand,2018,female,92.8,70.38,57.21,163.53,91.25,14.53,3.2
697,SDG: Eastern and South-Eastern Asia,Thailand,2018,male,82.9,71.41,59.88,189.34,94.67,14.53,3.2
698,SDG: Eastern and South-Eastern Asia,Thailand,2019,female,92.29,68.97,54.12,156.65,68.735,14.5,3.02
699,SDG: Eastern and South-Eastern Asia,Thailand,2019,male,82.96,68.8,53.62,191.15,68.735,14.5,3.02
700,SDG: Eastern and South-Eastern Asia,Thailand,2020,female,93.9,68.6,58.21,154.41,68.735,12.28,3.16
701,SDG: Eastern and South-Eastern Asia,Thailand,2020,male,83.7,68.33,57.8,186.77,68.735,12.28,3.16
706,SDG: Eastern and South-Eastern Asia,Timor-Leste,2012,female,56.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",0.0,71.59,68.735,6.94,7.17
707,SDG: Eastern and South-Eastern Asia,Timor-Leste,2012,male,49.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",0.0,69.34,68.735,6.94,7.17
708,SDG: Eastern and South-Eastern Asia,Timor-Leste,2013,female,57.9,14.1,0.0,69.85,68.735,7.34,5.68
709,SDG: Eastern and South-Eastern Asia,Timor-Leste,2013,male,50.2,13.74,0.0,64.73,68.735,7.34,5.68
710,SDG: Eastern and South-Eastern Asia,Timor-Leste,2014,female,59.6,17.72,0.0,72.63083822296731,68.735,8.28,7.66
711,SDG: Eastern and South-Eastern Asia,Timor-Leste,2014,male,51.1,17.1,0.0,72.63083822296731,68.735,8.28,7.66
712,SDG: Eastern and South-Eastern Asia,Timor-Leste,2015,female,61.2,21.09,0.0,72.63083822296731,68.735,7.49,6.3
713,SDG: Eastern and South-Eastern Asia,Timor-Leste,2015,male,51.8,19.87,0.0,72.63083822296731,68.735,7.49,6.3
714,SDG: Eastern and South-Eastern Asia,Timor-Leste,2016,female,69.62,21.46,0.0,83.1,68.735,6.1,6.02
715,SDG: Eastern and South-Eastern Asia,Timor-Leste,2016,male,62.67,21.39,0.0,75.78,68.735,6.1,6.02
716,SDG: Eastern and South-Eastern Asia,Timor-Leste,2017,female,64.1,23.65,0.0,88.33,68.735,7.02,5.14
717,SDG: Eastern and South-Eastern Asia,Timor-Leste,2017,male,53.0,23.25,0.0,81.02,68.735,7.02,5.14
718,SDG: Eastern and South-Eastern Asia,Timor-Leste,2018,female,65.6,22.91,0.0,97.02,68.735,6.59,4.82
719,SDG: Eastern and South-Eastern Asia,Timor-Leste,2018,male,53.8,22.62,0.0,84.86,68.735,6.59,4.82
720,SDG: Eastern and South-Eastern Asia,Timor-Leste,2019,female,67.1,25.6,0.0,95.78,68.735,6.87,4.14
721,SDG: Eastern and South-Eastern Asia,Timor-Leste,2019,male,54.7,24.6,0.0,85.98,68.735,6.87,4.14
722,SDG: Eastern and South-Eastern Asia,Timor-Leste,2020,female,68.5,28.54,0.0,95.12,61.9,6.96,4.15
723,SDG: Eastern and South-Eastern Asia,Timor-Leste,2020,male,55.5,27.21,0.0,87.99,72.4,6.96,4.15
748,SDG: Europe and Northern America,Albania,2012,female,96.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,94.93,98.82,11.63,3.31
749,SDG: Europe and Northern America,Albania,2012,male,95.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,92.62,99.02,11.63,3.31
750,SDG: Europe and Northern America,Albania,2013,female,96.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,93.83,68.735,11.58,3.54
751,SDG: Europe and Northern America,Albania,2013,male,95.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,94.28,68.735,11.58,3.54
752,SDG: Europe and Northern America,Albania,2014,female,96.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,93.26,68.735,10.99,3.22
753,SDG: Europe and Northern America,Albania,2014,male,95.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,95.43,68.735,10.99,3.22
754,SDG: Europe and Northern America,Albania,2015,female,96.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,100.18,68.735,10.44,3.44
755,SDG: Europe and Northern America,Albania,2015,male,95.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,98.2,68.735,10.44,3.44
756,SDG: Europe and Northern America,Albania,2016,female,96.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,10.83,3.96
757,SDG: Europe and Northern America,Albania,2016,male,95.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,72.63083822296731,68.735,10.83,3.96
758,SDG: Europe and Northern America,Albania,2017,female,94.04,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,87.79,68.735,10.57,3.61
759,SDG: Europe and Northern America,Albania,2017,male,93.28,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,88.49,68.735,10.57,3.61
760,SDG: Europe and Northern America,Albania,2018,female,96.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,100.07,68.735,10.97,3.15
761,SDG: Europe and Northern America,Albania,2018,male,95.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,93.08,68.735,10.97,3.15
762,SDG: Europe and Northern America,Albania,2019,female,97.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,94.36,68.735,11.4,3.92
763,SDG: Europe and Northern America,Albania,2019,male,95.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,91.5,68.735,11.4,3.92
764,SDG: Europe and Northern America,Albania,2020,female,97.1,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,95.56,68.735,10.13,3.35
765,SDG: Europe and Northern America,Albania,2020,male,95.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2601    69.80
2602    71.54
2603    71.88
2604    72.63
2605    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1872, dtype: float64>",5.868055555555555,90.24,68.735,10.13,3.35
808,SDG: Europe and Northern America,Belarus,2012,female,99.85,90.66,60.99,97.34,68.735,13.09,4.96
809,SDG: Europe and Northern America,Belarus,2012,male,100.0,93.06,62.64,97.59,68.735,13.09,4.96
810,SDG: Europe and Northern America,Belarus,2013,female,98.7,89.99,57.01,99.86,68.735,12.77,5.01
